@relation rstparser

@ATTRIBUTE n1 numeric
@ATTRIBUTE n2 numeric
@ATTRIBUTE n3 numeric
@ATTRIBUTE n4 numeric
@ATTRIBUTE n5 numeric
@ATTRIBUTE n6 numeric
@ATTRIBUTE n7 numeric
@ATTRIBUTE n8 numeric
@ATTRIBUTE n9 numeric
@ATTRIBUTE n10 numeric
@ATTRIBUTE n11 numeric
@ATTRIBUTE n12 numeric
@ATTRIBUTE n13 numeric
@ATTRIBUTE n14 numeric
@ATTRIBUTE n15 numeric
@ATTRIBUTE n16 numeric
@ATTRIBUTE n17 numeric
@ATTRIBUTE n18 numeric
@ATTRIBUTE n19 numeric
@ATTRIBUTE n20 numeric
@ATTRIBUTE n21 numeric
@ATTRIBUTE n22 numeric
@ATTRIBUTE n23 numeric
@ATTRIBUTE n24 numeric
@ATTRIBUTE n25 numeric
@ATTRIBUTE n26 numeric
@ATTRIBUTE n27 numeric
@ATTRIBUTE n28 numeric
@ATTRIBUTE n29 numeric
@ATTRIBUTE n30 numeric
@ATTRIBUTE n31 numeric
@ATTRIBUTE n32 numeric
@ATTRIBUTE n33 numeric
@ATTRIBUTE n34 numeric
@ATTRIBUTE n35 numeric
@ATTRIBUTE n36 numeric
@ATTRIBUTE n37 numeric
@ATTRIBUTE n38 numeric
@ATTRIBUTE s1 string
@ATTRIBUTE s2 string
@ATTRIBUTE s3 string
@ATTRIBUTE s4 string
@ATTRIBUTE s5 string
@ATTRIBUTE s6 string
@ATTRIBUTE s7 string
@ATTRIBUTE s8 string
@ATTRIBUTE s9 string
@ATTRIBUTE s10 string
@ATTRIBUTE s11 string
@ATTRIBUTE s12 string
@ATTRIBUTE s13 string
@ATTRIBUTE s14 string
            

@attribute class {antithesis_concession_contrast, background_circumstance, interpretation_evaluation_conclusion, evidence_justify_explanation, enablement_motivation_purpose, condition_otherwise, cause_result, attribution, comparison, elaboration, restatement, same_unit, sequence, list, summary, means, joint, solutionhood}

@data
1,1,1,9,7,1,1,0.571428571428571,0.428571428571429,1,0,8,0,1,6,0,1,0,0,490,498,8,8,0,0,0,0.25,0.166666666666667,0.25,0.333333333333333,0,0,0.125,0,0,0,0,0,noconj,explicativa,noconj,noconj,operações,que,napostrophe,operações,n,cp,cp,n,que,operações,elaboration
1,1,1,5,16,1,1,0.2,0.52,0.72,6,11,1,2,13,0,1,0,0,510,515,11,11,0,0,0,0.75,0,0.25,0.333333333333333,0,0,0.25,0.0666666666666667,0,0.0666666666666667,0,0,explicativa,noconj,noconj,noconj,atributos,para,napostrophe,atributos,napostrophe,pp,pp,napostrophe,para,atributos,enablement_motivation_purpose
1,1,1,8,21,1,2,0.28,0,1,0,0,0,0,18,0,1,0,0,504,510,6,6,0,0,0,0.285714285714286,0.05,0.142857142857143,0.3,0,0,0.142857142857143,0.1,0,0.05,0,0,noconj,explicativa,noconj,noconj,estrutura,que,napostrophe,estrutura,n,cp,cp,n,que,estrutura,elaboration
1,1,1,6,8,1,1,0.294117647058824,0.352941176470588,0.647058823529412,0,5,0,1,12,7,1,0,0,528,533,8,8,0,0,0,0.4,0.142857142857143,0.2,0.285714285714286,0.2,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,esquema,em_,napostrophe,esquema,n,pp,pp,n,em_,esquema,elaboration
1,1,1,14,7,2,1,0.647058823529412,0.352941176470588,1,0,11,0,2,6,0,1,0,0,528,539,3,3,0,0,0,0.230769230769231,0,0.230769230769231,0.333333333333333,0.0769230769230769,0,0,0,0,0.166666666666667,0,0,noconj,noconj,noconj,noconj,comma,juntamente,pp,juntamente,pnt,pp,pp,pnt,juntamente,comma,same_unit
1,1,1,11,4,1,1,0.714285714285714,0.285714285714286,1,0,9,0,1,4,0,1,0,0,545,554,4,4,0,0,0,0.2,0.333333333333333,0.2,0,0.1,0,0.2,0,0,0,0,0,noconj,explicativa,noconj,noconj,restrições,possam,vp,restrições,v,cp,cp,v,possam,restrições,elaboration
1,1,1,15,8,1,1,0.647058823529412,0.352941176470588,1,0,11,0,1,6,0,1,0,0,558,569,2,2,0,0,0,0,0.142857142857143,0,0.285714285714286,0,0,0,0.142857142857143,0,0,0,0,noconj,noconj,noconj,noconj,através,permitindo,s,permitindo,np,vp,vp,np,permitindo,através,enablement_motivation_purpose
1,1,1,18,10,2,1,0.266666666666667,0.15,0.416666666666667,16,29,2,4,25,17,1,0,0,610,623,14,14,0,0,0,0.352941176470588,0.111111111111111,0.529411764705882,0.222222222222222,0.0588235294117647,0,0.0588235294117647,0.222222222222222,0,0,0.125,0.5,noconj,concessiva,noconj,noconj,música,mesmo,napostrophe,música,napostrophe,a,a,napostrophe,mesmo,música,elaboration
1,1,1,28,19,3,1,0.416666666666667,0.283333333333333,0.7,16,38,2,5,16,0,1,0,0,610,632,24,24,0,0,0,0.259259259259259,0.111111111111111,0.666666666666667,0.277777777777778,0.037037037037037,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0,noconj,explicativa,noconj,noconj,comma,pois,cp,comma,pnt,cp,cp,pnt,pois,comma,cause_result
1,1,1,19,47,2,4,0.3,0,1,0,0,0,0,38,0,1,0,0,594,610,2,2,0,0,0,0,0.108695652173913,0,0.347826086956522,0,0.0652173913043478,0,0.0869565217391304,0,0,0,0,noconj,noconj,noconj,noconj,por,poderá,s,por,s,s,s,s,poderá,por,background_circumstance
1,1,1,15,7,1,1,0.705882352941177,0.294117647058824,1,0,12,0,1,5,0,1,0,0,648,660,12,12,0,0,0,0.214285714285714,0.166666666666667,0.214285714285714,0.333333333333333,0,0,0,0,0.0714285714285714,0,0,0,conclusiva,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,10,9,1,1,0.529411764705882,0.470588235294118,1,0,8,0,1,8,0,1,0,0,665,673,4,4,0,0,0,0.111111111111111,0.25,0.444444444444444,0.25,0,0,0,0,0,0.125,0.25,0.333333333333333,noconj,temporal,noconj,noconj,comma,enquanto,conjp,enquanto,pnt,conjp,conjp,pnt,enquanto,comma,list
1,1,1,20,9,1,1,0.708333333333333,0.291666666666667,1,0,16,0,1,7,0,1,0,0,681,697,7,7,0,0,0,0.105263157894737,0.25,0.421052631578947,0.25,0,0,0,0,0.0526315789473684,0,0,0,noconj,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,13,4,1,1,0.785714285714286,0.214285714285714,1,0,10,0,1,3,0,1,0,0,704,714,2,2,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,permitindo,s,comma,s,s,s,s,permitindo,comma,enablement_motivation_purpose
1,1,1,4,17,1,1,0.166666666666667,0.833333333333333,1,0,3,0,1,15,0,1,0,0,717,720,4,4,0,0,0,0.333333333333333,0.125,0.333333333333333,0.375,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,será,s,comma,pnt,s,s,pnt,será,comma,means
1,1,1,6,22,1,1,0.119047619047619,0.30952380952381,0.428571428571429,22,27,2,3,13,0,1,0,0,757,762,21,21,0,0,0,1.2,0,1.4,0.333333333333333,0,0,0.8,0.19047619047619,0.4,0.0476190476190476,0,0,explicativa,noconj,noconj,noconj,:,comentário,np,comentário,pnt,napostrophe,napostrophe,pnt,comentário,:,attribution
1,1,1,18,28,1,2,0.380952380952381,0,0.80952380952381,7,0,1,0,18,0,1,0,0,742,757,13,13,0,0,0,0.176470588235294,0.111111111111111,0.411764705882353,0.259259259259259,0,0,0.235294117647059,0.148148148148148,0.0588235294117647,0.0740740740740741,0,0,explicativa,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,10,46,1,3,0.19047619047619,0,1,0,0,0,0,33,0,1,0,0,735,742,11,11,0,0,0,0.222222222222222,0.0888888888888889,0.333333333333333,0.244444444444444,0,0,0,0.177777777777778,0,0.0666666666666667,0,0,noconj,explicativa,noconj,noconj,comma,que,cp,comma,pnt,cp,cp,pnt,que,comma,elaboration
1,1,1,17,12,1,1,0.6,0.4,1,0,14,0,1,10,0,1,0,0,775,789,6,6,0,0,0,0.0625,0.0909090909090909,0.375,0.272727272727273,0,0.0909090909090909,0.125,0.0909090909090909,0.0625,0,0,0,noconj,explicativa,noconj,noconj,instrumento,que,napostrophe,instrumento,n,cp,cp,n,que,instrumento,elaboration
1,1,1,17,12,1,1,0.590909090909091,0.409090909090909,1,0,12,0,1,9,0,1,0,0,799,811,2,2,0,0,0,0,0.0909090909090909,0,0.272727272727273,0,0.0909090909090909,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,permitindo,s,comma,s,s,s,s,permitindo,comma,enablement_motivation_purpose
1,1,1,6,7,1,1,0.214285714285714,0.178571428571429,0.392857142857143,0,4,0,1,22,18,1,0,0,820,824,9,9,0,0,0,0.2,0.333333333333333,0.4,0.166666666666667,0,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,objetos,que,napostrophe,objetos,n,cp,cp,n,que,objetos,elaboration
1,1,1,13,22,2,1,0.392857142857143,0.607142857142857,1,0,9,0,2,17,0,1,0,0,820,829,13,13,0,0,0,0.25,0.0952380952380952,0.25,0.333333333333333,0,0,0,0,0,0.0476190476190476,0.2,0.125,noconj,noconj,noconj,noconj,comma,permitindo,s,comma,pnt,s,s,pnt,permitindo,comma,enablement_motivation_purpose
1,1,1,9,6,1,1,0.375,0.25,0.625,0,9,0,1,15,10,1,0,0,0,10,6,6,0,0,0,0,0.2,0.75,0.4,0,0,0,0,0.125,0,0.2,0.5,noconj,explicativa,noconj,noconj,disciplina,que,napostrophe,disciplina,n,cp,cp,n,que,disciplina,elaboration
1,1,1,15,10,2,1,0.625,0.375,1,0,15,0,2,9,0,1,0,0,0,16,14,14,0,0,0,0.0714285714285714,0.111111111111111,0.571428571428571,0.333333333333333,0,0,0,0.333333333333333,0.0714285714285714,0.111111111111111,0.125,0.166666666666667,noconj,noconj,noconj,noconj,engenharia,objetivando,napostrophe,engenharia,n,a,a,n,objetivando,engenharia,enablement_motivation_purpose
1,1,1,24,15,1,1,0.6,0.4,1,0,21,0,1,14,0,1,0,0,25,46,18,18,0,0,0,0.0434782608695652,0.214285714285714,0.434782608695652,0.214285714285714,0,0,0.0434782608695652,0.142857142857143,0.0869565217391304,0,0.0909090909090909,0.142857142857143,noconj,noconj,noconj,noconj,software,fornecendo,napostrophe,software,n,a,a,n,fornecendo,software,cause_result
1,1,1,13,26,1,1,0.363636363636364,0.636363636363636,1,0,11,0,1,21,0,1,0,0,60,71,3,3,0,0,0,0,0.04,0,0.36,0,0,0,0.04,0,0.04,0,0,final,noconj,noconj,noconj,para,são,s,para,pp,s,s,pp,são,para,enablement_motivation_purpose
1,1,1,6,9,1,1,0.2,0.233333333333333,0.433333333333333,0,4,0,1,24,18,1,0,0,92,96,7,7,0,0,0,0.4,0.125,0.4,0.25,0,0,0,0.125,0,0,0,0,noconj,explicativa,noconj,noconj,atividades,que,napostrophe,atividades,n,cp,cp,n,que,atividades,elaboration
1,1,1,5,15,1,1,0.166666666666667,0.4,0.566666666666667,11,16,2,3,12,0,1,0,0,103,108,16,16,0,0,0,1,0.214285714285714,1.5,0.285714285714286,0,0,0.25,0,0.25,0,0.1,0.166666666666667,aditiva,explicativa,noconj,noconj,atividades,que,napostrophe,atividades,n,cp,cp,n,que,atividades,elaboration
1,1,1,15,20,2,2,0.433333333333333,0,1,0,0,0,0,17,0,1,0,0,92,103,11,11,0,0,0,0.214285714285714,0.210526315789474,0.285714285714286,0.315789473684211,0,0,0.0714285714285714,0,0,0.0526315789473684,0.285714285714286,0.222222222222222,noconj,aditiva,noconj,noconj,comma,e,conjp,e,pnt,conjp,conjp,pnt,e,comma,list
1,1,1,11,8,1,1,0.588235294117647,0.411764705882353,1,0,9,0,1,7,0,1,0,0,135,144,7,7,0,0,0,0.1,0.142857142857143,0.5,0.285714285714286,0,0,0,0.142857142857143,0,0,0,0,conformativa,noconj,noconj,noconj,programa,com,napostrophe,programa,n,pp,pp,n,com,programa,enablement_motivation_purpose
1,1,1,6,18,1,1,0.294117647058824,0.705882352941177,1,0,4,0,1,12,0,1,0,0,151,155,7,7,0,0,0,0.2,0.0588235294117647,0.4,0.235294117647059,0,0,0,0.0588235294117647,0,0,0,0,noconj,noconj,noconj,noconj,onerosa,podendo,napostrophe,onerosa,n,a,a,n,podendo,onerosa,evidence_justify_explanation
1,1,1,9,8,1,1,0.307692307692308,0.269230769230769,0.576923076923077,0,8,0,1,18,12,1,0,0,167,175,4,4,0,0,0,0.25,0.142857142857143,0.25,0.285714285714286,0,0,0.125,0.285714285714286,0,0.142857142857143,0,0,noconj,noconj,noconj,noconj,comma,são,s,comma,pnt,s,s,pnt,são,comma,enablement_motivation_purpose
1,1,1,17,13,2,1,0.576923076923077,0.423076923076923,1,0,15,0,2,11,0,1,0,0,167,182,3,3,0,0,0,0.125,0.25,0.125,0.25,0,0,0.0625,0,0,0.0833333333333333,0.25,0.2,noconj,noconj,noconj,noconj,comma,servindo,s,comma,s,s,s,s,servindo,comma,enablement_motivation_purpose
1,1,1,8,10,1,1,0.210526315789474,0.210526315789474,0.421052631578947,0,8,0,1,30,23,1,0,0,193,201,13,13,0,0,0,0.142857142857143,0.222222222222222,0.571428571428571,0.222222222222222,0,0,0,0.111111111111111,0,0,0.25,0.25,noconj,explicativa,noconj,noconj,teste,que,napostrophe,teste,n,cp,cp,n,que,teste,elaboration
1,1,1,18,25,2,1,0.421052631578947,0.578947368421053,1,0,16,0,2,22,0,1,0,0,193,209,2,2,0,0,0,0,0.0833333333333333,0,0.375,0,0,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,auxiliando,s,comma,s,s,s,s,auxiliando,comma,cause_result
1,1,1,13,12,1,1,0.166666666666667,0.166666666666667,0.333333333333333,10,20,2,3,43,34,1,0,0,241,251,28,28,0,0,0,0.166666666666667,0.272727272727273,0.416666666666667,0.363636363636364,0,0.0909090909090909,0.5,0,0.0833333333333333,0,0.25,0.428571428571429,noconj,noconj,noconj,noconj,comma,onde,cp,comma,pnt,cp,cp,pnt,onde,comma,elaboration
1,1,1,26,16,3,2,0.348484848484849,0.227272727272727,0.575757575757576,9,30,1,4,33,19,1,0,0,240,261,11,11,0,0,0,0.04,0.0666666666666667,0.12,0.333333333333333,0,0.0666666666666667,0,0.2,0,0,0.333333333333333,0.111111111111111,noconj,noconj,noconj,noconj,seguintes,estrutural,napostrophe,estrutural,ap,napostrophe,napostrophe,ap,estrutural,seguintes,list
1,1,1,5,9,1,1,0.0757575757575758,0.121212121212121,0.196969696969697,50,55,7,8,8,0,1,0,0,281,286,18,18,0,0,0,1.75,0.25,4.25,0.25,0.5,0,2.75,0,0.5,0,0.0277777777777778,0.333333333333333,noconj,explicativa,noconj,noconj,erros,que,napostrophe,erros,n,cp,cp,n,que,erros,elaboration
1,1,1,42,20,5,3,0.575757575757576,0,0.863636363636364,9,0,1,0,19,0,1,0,0,240,275,6,6,0,0,0,0.146341463414634,0.157894736842105,0.292682926829268,0.263157894736842,0.0487804878048781,0,0.170731707317073,0.105263157894737,0.024390243902439,0.0526315789473684,0.115384615384615,0.333333333333333,noconj,aditiva,noconj,noconj,para,e,ap,e,aapostrophe,conjp,conjp,aapostrophe,e,para,list
1,1,1,13,62,1,8,0.136363636363636,0,1,0,0,0,0,54,0,1,0,0,231,240,14,14,0,0,0,0.0833333333333333,0.131147540983607,0.25,0.262295081967213,0,0.0327868852459016,0.166666666666667,0.147540983606557,0,0.0327868852459016,0.2,0.0294117647058824,noconj,noconj,noconj,noconj,:,funcional,ap,:,pnt,ap,ap,pnt,funcional,:,attribution
1,1,1,25,12,1,1,0.645161290322581,0.354838709677419,1,0,19,0,1,11,0,1,0,0,294,313,7,7,0,0,0,0.125,0.0909090909090909,0.25,0.272727272727273,0,0.181818181818182,0.0833333333333333,0.0909090909090909,0.0833333333333333,0,0,0,noconj,noconj,noconj,noconj,comma,onde,cp,comma,pnt,cp,cp,pnt,onde,comma,elaboration
1,1,1,6,10,1,1,0.315789473684211,0.421052631578947,0.736842105263158,5,11,1,2,8,0,1,0,0,346,1339,6,6,0,0,0,0,0.222222222222222,0.2,0.222222222222222,0,0,0.4,0.111111111111111,0.4,0,0,0,aditiva,noconj,noconj,noconj,devem,para,vp,devem,vp,pp,pp,vp,para,devem,enablement_motivation_purpose
1,1,1,5,16,1,2,0.263157894736842,0,1,0,0,0,0,14,0,1,0,0,341,1339,2,2,0,0,0,0,0.333333333333333,0,0.2,0,0,0,0.0666666666666667,0,0.0666666666666667,0,0,noconj,aditiva,noconj,noconj,complementam,assegurar,s,assegurar,np,vp,vp,np,assegurar,complementam,list
1,1,1,12,4,2,1,0.3,0.1,0.4,17,26,1,3,3,0,1,0,0,393,402,22,22,0,0,0,0.363636363636364,0.666666666666667,0.545454545454545,0,0.0909090909090909,0.333333333333333,0.363636363636364,0,0,0,0,0,noconj,alternativa,noconj,noconj,nul,nul,napostrophe,nul,ap,n,n,ap,nul,nul,same_unit
1,1,1,19,16,1,3,0.6,0,1,0,0,0,0,12,0,1,0,0,376,393,8,8,0,0,0,0.166666666666667,0.2,0.222222222222222,0.2,0,0.2,0.111111111111111,0.2,0,0,0,0,noconj,noconj,noconj,noconj,comma,nul,s,nul,pnt,s,s,pnt,nul,comma,elaboration
1,1,1,4,5,1,1,0.117647058823529,0.147058823529412,0.264705882352941,0,4,0,1,30,26,1,0,0,405,409,7,7,0,0,0,0,0.5,0.666666666666667,0.25,0,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,ferramentas,que,napostrophe,ferramentas,n,cp,cp,n,que,ferramentas,enablement_motivation_purpose
1,1,1,9,16,2,1,0.264705882352941,0.411764705882353,0.676470588235294,0,9,0,2,25,12,1,0,0,405,414,2,2,0,0,0,0,0.0666666666666667,0,0.266666666666667,0,0,0,0.133333333333333,0,0.0666666666666667,0,0,noconj,noconj,noconj,noconj,utilização,propicia,s,propicia,np,vp,vp,np,propicia,utilização,same_unit
1,1,1,25,14,3,1,0.676470588235294,0.323529411764706,1,0,23,0,3,11,0,1,0,0,405,428,4,4,0,0,0,0.125,0.0769230769230769,0.291666666666667,0.307692307692308,0,0,0.0833333333333333,0.0769230769230769,0.0416666666666667,0,0.0909090909090909,0.2,noconj,noconj,noconj,noconj,comma,além,s,comma,pnt,s,s,pnt,além,comma,elaboration
1,1,1,15,24,1,1,0.416666666666667,0.583333333333333,1,0,15,0,1,21,0,1,0,0,439,454,12,12,0,0,0,0.142857142857143,0.0869565217391304,0.285714285714286,0.260869565217391,0.0714285714285714,0,0,0.0434782608695652,0,0.0869565217391304,0.333333333333333,0.25,noconj,noconj,noconj,noconj,estudos,de,napostrophe,estudos,napostrophe,pp,pp,napostrophe,de,estudos,enablement_motivation_purpose
1,1,1,4,19,1,1,0.19047619047619,0.80952380952381,1,0,4,0,1,17,0,1,0,0,870,874,2,2,0,0,0,0,0.166666666666667,0,0.333333333333333,0,0.0555555555555556,0,0,0,0,0,0,noconj,noconj,noconj,noconj,utilizando,pode,s,utilizando,s,s,s,s,pode,utilizando,means
1,1,1,17,9,1,1,0.666666666666667,0.333333333333333,1,0,13,0,1,7,0,1,0,0,891,904,3,3,0,0,0,0.125,0.125,0.125,0.25,0.125,0,0.1875,0.125,0.0625,0,0,0,adversativa,noconj,noconj,noconj,mínimo,para,s,para,np,vp,vp,np,para,mínimo,enablement_motivation_purpose
1,1,1,21,27,1,1,0.465116279069767,0.534883720930233,1,0,19,0,1,22,0,1,0,0,911,930,4,4,0,0,0,0.1,0.115384615384615,0.3,0.346153846153846,0,0.0384615384615385,0.2,0,0.05,0.0384615384615385,0.454545454545455,0.416666666666667,noconj,alternativa,noconj,noconj,comma,ou,conjp,ou,pnt,conjp,conjp,pnt,ou,comma,elaboration
1,1,1,17,8,1,1,0.416666666666667,0.166666666666667,0.583333333333333,0,14,0,1,21,16,1,0,0,952,966,18,18,0,0,0,0.0625,0.142857142857143,0.5,0.285714285714286,0,0,0,0.142857142857143,0,0,0,0,noconj,explicativa,noconj,noconj,teste,que,napostrophe,teste,n,cp,cp,n,que,teste,elaboration
1,1,1,25,19,2,1,0.583333333333333,0.416666666666667,1,0,20,0,2,15,0,1,0,0,952,972,12,12,0,0,0,0.0833333333333333,0.111111111111111,0.416666666666667,0.222222222222222,0,0.111111111111111,0.0416666666666667,0,0,0,0.25,0.428571428571429,noconj,noconj,noconj,noconj,comma,para,pp,para,pnt,pp,pp,pnt,para,comma,means
1,1,1,2,3,1,1,0.0833333333333333,0.125,0.208333333333333,0,2,0,1,21,19,1,0,0,987,989,4,4,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,0,noconj,explicativa,noconj,noconj,fato,que,napostrophe,fato,n,cp,cp,n,que,fato,elaboration
1,1,1,5,5,2,1,0.208333333333333,0.166666666666667,0.375,0,5,0,2,18,16,1,0,0,987,992,2,2,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,noconj,noconj,noconj,noconj,fato,é,s,é,np,vp,vp,np,é,fato,same_unit
1,1,1,7,12,1,1,0.291666666666667,0.333333333333333,0.625,8,15,3,4,8,0,1,0,0,995,1002,10,10,0,0,0,0.666666666666667,0.0909090909090909,0.833333333333333,0.272727272727273,0.166666666666667,0.0909090909090909,0.333333333333333,0,0,0,0,0,noconj,noconj,noconj,noconj,gerados,baseando,vp,gerados,v,vp,vp,v,baseando,gerados,elaboration
1,1,1,10,19,3,2,0.375,0,1,0,0,0,0,15,0,1,0,0,987,995,6,6,0,0,0,0.222222222222222,0.166666666666667,0.333333333333333,0.277777777777778,0,0.111111111111111,0.111111111111111,0.0555555555555556,0,0,0,0,noconj,noconj,noconj,noconj,comma,onde,cp,comma,pnt,cp,cp,pnt,onde,comma,elaboration
1,1,1,34,14,1,1,0.7,0.3,1,0,27,0,1,12,0,1,0,0,1010,1037,2,2,0,0,0,0,0.153846153846154,0,0.307692307692308,0,0.153846153846154,0,0.0769230769230769,0,0,0,0,noconj,noconj,noconj,noconj,casos,fazendo,s,fazendo,np,vp,vp,np,fazendo,casos,cause_result
1,1,1,11,19,2,1,0.423076923076923,0.576923076923077,1,0,11,0,2,15,0,1,0,0,1049,1060,2,2,0,0,0,0,0.111111111111111,0,0.277777777777778,0,0.111111111111111,0,0.0555555555555556,0,0,0,0,noconj,noconj,noconj,noconj,estratégias,permitem,s,permitem,np,vp,vp,np,permitem,estratégias,same_unit
1,1,1,4,16,1,1,0.166666666666667,0.583333333333333,0.75,0,4,0,1,20,7,1,0,0,1075,1079,6,6,0,0,0,0.333333333333333,0.0666666666666667,0,0.2,0,0,0,0.2,0,0,0,0,noconj,explicativa,noconj,noconj,estratégias,que,napostrophe,estratégias,napostrophe,cp,cp,napostrophe,que,estratégias,enablement_motivation_purpose
1,1,1,20,10,2,1,0.75,0.25,1,0,18,0,2,6,0,1,0,0,1075,1093,12,12,0,0,0,0.105263157894737,0,0.263157894736842,0.333333333333333,0,0,0.157894736842105,0.111111111111111,0,0,0,0,noconj,noconj,noconj,noconj,comma,buscando,aapostrophe,comma,pnt,a,a,pnt,buscando,comma,enablement_motivation_purpose
1,1,1,13,16,1,1,0.444444444444444,0.555555555555556,1,0,11,0,1,14,0,1,0,0,1099,1110,4,4,0,0,0,0.0833333333333333,0,0.333333333333333,0.4,0,0,0,0.0666666666666667,0,0,0,0,noconj,noconj,noconj,noconj,parâmetros,para,vp,parâmetros,vp,pp,pp,vp,para,parâmetros,enablement_motivation_purpose
1,1,1,8,23,1,1,0.24,0.76,1,0,6,0,1,19,0,1,0,0,1124,1130,2,2,0,0,0,0,0.0454545454545455,0,0.409090909090909,0,0,0,0.0454545454545455,0,0,0,0,noconj,noconj,noconj,noconj,comma,avaliando,s,avaliando,cp,s,s,cp,avaliando,comma,elaboration
1,1,1,20,10,1,1,0.68,0.32,1,0,15,0,1,8,0,1,0,0,1175,1190,2,2,0,0,0,0,0.111111111111111,0,0.222222222222222,0,0.111111111111111,0,0,0,0,0,0,noconj,noconj,noconj,noconj,comma,qual,s,comma,s,s,s,s,qual,comma,elaboration
1,1,1,12,16,1,1,0.461538461538462,0.538461538461538,1,0,12,0,1,14,0,1,0,0,499,511,9,9,0,0,0,0.181818181818182,0.266666666666667,0.272727272727273,0.133333333333333,0,0.0666666666666667,0.0909090909090909,0.0666666666666667,0.0909090909090909,0.0666666666666667,0,0,noconj,explicativa,noconj,noconj,dúvidas,que,napostrophe,dúvidas,n,cp,cp,n,que,dúvidas,elaboration
1,1,1,13,10,2,1,0.366666666666667,0.233333333333333,0.6,12,23,1,3,6,0,1,0,0,537,548,21,21,0,0,0,0.333333333333333,0,0.666666666666667,0.444444444444444,0,0,0.166666666666667,0,0.0833333333333333,0,0,0,explicativa,noconj,noconj,noconj,erros,nul,napostrophe,nul,n,a,a,n,nul,erros,same_unit
1,1,1,14,23,1,3,0.4,0,1,0,0,0,0,17,0,1,0,0,525,537,3,3,0,0,0,0.0769230769230769,0.0909090909090909,0.307692307692308,0.318181818181818,0,0,0,0.136363636363636,0,0.0454545454545455,0,0,noconj,explicativa,noconj,noconj,nul,nul,vp,nul,vapostrophe,cp,cp,vapostrophe,nul,nul,elaboration
1,1,1,7,8,1,1,0.104477611940299,0.104477611940299,0.208955223880597,0,7,0,1,59,53,1,0,0,554,561,14,14,0,0,0,0,0.142857142857143,0.5,0.285714285714286,0,0,0,0.142857142857143,0,0,0,0,noconj,explicativa,noconj,noconj,teste,que,napostrophe,teste,n,cp,cp,n,que,teste,elaboration
1,1,1,15,14,2,1,0.208955223880597,0.149253731343284,0.358208955223881,0,14,0,2,52,43,1,0,0,554,568,23,23,0,0,0,0.0714285714285714,0,0.357142857142857,0.153846153846154,0,0,0.0714285714285714,0.307692307692308,0,0.153846153846154,0,0,noconj,causal,noconj,noconj,comma,como,ap,comma,pnt,ap,ap,pnt,como,comma,same_unit
1,1,1,11,12,1,1,0.149253731343284,0.134328358208955,0.283582089552239,24,34,3,4,32,25,1,0,0,578,588,15,15,0,0,0,0.2,0.0909090909090909,1,0.181818181818182,0,0,0.6,0.181818181818182,0.3,0.181818181818182,0,0,aditiva,causal,noconj,noconj,comma,como,conjp,como,pnt,conjp,conjp,pnt,como,comma,elaboration
1,1,1,29,23,3,2,0.358208955223881,0.283582089552239,0.641791044776119,0,24,0,3,42,24,1,0,0,554,578,10,10,0,0,0,0.0357142857142857,0.0909090909090909,0.25,0.227272727272727,0,0,0.178571428571429,0.136363636363636,0.0714285714285714,0.136363636363636,0.0833333333333333,0.111111111111111,noconj,aditiva,noconj,noconj,comma,e,cp,comma,pnt,cp,cp,pnt,e,comma,interpretation_evaluation_conclusion
1,1,1,13,10,1,1,0.164179104477612,0.134328358208955,0.298507462686567,46,57,6,7,9,0,1,0,0,600,611,13,13,0,0,0,0.583333333333333,0.111111111111111,1.41666666666667,0.222222222222222,0,0.111111111111111,0.75,0,0.416666666666667,0.111111111111111,0.03125,0.333333333333333,noconj,aditiva,noconj,noconj,comma,como,conjp,como,pnt,conjp,conjp,pnt,como,comma,elaboration
1,1,1,4,23,1,2,0.0597014925373134,0,0.358208955223881,42,0,5,0,20,0,1,0,0,596,600,7,7,0,0,0,2,0.0909090909090909,4.33333333333333,0.272727272727273,0,0.0454545454545455,2.66666666666667,0.0454545454545455,1.66666666666667,0.0454545454545455,0.153846153846154,0.444444444444444,noconj,noconj,noconj,noconj,conduzidos,quais,vp,conduzidos,v,np,np,v,quais,conduzidos,elaboration
